actor_account,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday
20094920,227,10522719,22707,0,1649,0,0,1,55,142,44,81,8,28.375,2838.375,0,206.125,0,17.75
20094943,43,6972523,9055,0,937,0,0,2,20,88,15,130,10,4.3,905.5,0,93.7,0,8.8
20094947,23,4052989,11791,0,344,0,0,0,14,33,15,49,7,3.285714286,1684.428571,0,49.14285714,0,4.714285714
20094950,38,232367771,11236,0,2197,0,0,11,12,76,12,21,12,3.166666667,936.3333333,0,183.0833333,0,6.333333333
20094963,218,280447625,78281,0,3625,0,0,86,68,371,119,222,13,16.76923077,6021.615385,0,278.8461538,0,28.53846154
20094968,211,1496804614,84629,0,370,0,0,0,2,42,2,0,15,14.06666667,5641.933333,0,24.66666667,0,2.8
20094971,1,511448,10,0,1,0,0,0,0,3,0,23,1,1,10,0,1,0,3
20094980,4212,814780728,51433,0,28,0,0,0,97,477,94,379,15,280.8,3428.866667,0,1.866666667,0,31.8
20094983,50,19422887,84,0,163,0,0,0,19,40,11,1,4,12.5,21,0,40.75,0,10
20094995,28,600790,0,0,0,0,0,985,0,0,891,0,15,1.866666667,0,0,0,0,0
20094998,430,347126753,95918,0,3423,0,0,88,184,482,147,325,15,28.66666667,6394.533333,0,228.2,0,32.13333333
20095019,4,3054498,21,0,36,0,0,1,1,15,2,1,2,2,10.5,0,18,0,7.5
20095024,5,175,0,0,1,0,0,0,0,1,0,0,1,5,0,0,1,0,1
20095027,34,18856314,2891,0,67,0,0,0,8,30,7,46,3,11.33333333,963.6666667,0,22.33333333,0,10
20095029,380,174315400,85809,0,810,143,0,3,30,380,25,68,13,29.23076923,6600.692308,0,62.30769231,0,29.23076923
20095032,138,204704918,5635,0,1611,0,7,14,34,114,34,107,9,15.33333333,626.1111111,0,179,0.777777778,12.66666667
20095034,230,24412458,1528,0,64,0,1,10,7,81,16,5,11,20.90909091,138.9090909,0,5.818181818,0.090909091,7.363636364
20095066,5362,261814614,59569,0,3356,0,0,175,176,326,291,6,13,412.4615385,4582.230769,0,258.1538462,0,25.07692308
20095069,3677,51408686,13462,0,932,0,0,20,158,200,152,5,6,612.8333333,2243.666667,0,155.3333333,0,33.33333333
20095074,226,503826979,273277,0,5208,0,0,50,78,423,77,611,15,15.06666667,18218.46667,0,347.2,0,28.2
20095079,6,14331,45,0,19,0,0,0,0,0,0,3,1,6,45,0,19,0,0
20095080,1,60296,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,6
20095086,2,2356726,21,0,4,0,0,0,0,7,0,0,1,2,21,0,4,0,7
20095089,214,744859283,40594,0,9312,0,1,58,364,968,215,390,15,14.26666667,2706.266667,0,620.8,0.066666667,64.53333333
20095091,197,383891312,4095,0,3959,0,0,14,58,267,41,700,15,13.13333333,273,0,263.9333333,0,17.8
20095103,9,7938381,4293,0,608,0,0,4,4,95,7,145,11,0.818181818,390.2727273,0,55.27272727,0,8.636363636
20095106,158,44665215,2860,0,658,0,0,9,19,90,24,38,10,15.8,286,0,65.8,0,9
20095109,168,210184390,37371,0,2771,361,1,244,30,418,153,80,13,12.92307692,2874.692308,0,213.1538462,0.076923077,32.15384615
20095110,292,289479906,29227,0,3389,0,0,36,156,741,90,201,15,19.46666667,1948.466667,0,225.9333333,0,49.4
20095120,15,189418042,13310,0,2129,0,0,1,10,164,7,69,15,1,887.3333333,0,141.9333333,0,10.93333333
20095129,25,229758,107,0,10,0,0,0,1,5,1,4,1,25,107,0,10,0,5
20095146,175,4118455,35151,0,105,0,0,40,44,178,77,7,8,21.875,4393.875,0,13.125,0,22.25
20095147,78,8784452,18100,0,1103,0,0,0,20,181,18,444,6,13,3016.666667,0,183.8333333,0,30.16666667
20095160,3,0,8,0,1,0,0,0,0,2,0,0,3,1,2.666666667,0,0.333333333,0,0.666666667
20095161,67,7979829,803,0,134,0,1,2,18,32,16,35,6,11.16666667,133.8333333,0,22.33333333,0.166666667,5.333333333
20095163,1092,137796259,142566,0,2825,0,0,216,41,360,192,131,13,84,10966.61538,0,217.3076923,0,27.69230769
20095165,112,15087116,99858,0,91208,0,0,0,9,304,9,0,12,9.333333333,8321.5,0,7600.666667,0,25.33333333
20095169,236,125731887,101734,0,3918,0,0,48,92,482,190,103,14,16.85714286,7266.714286,0,279.8571429,0,34.42857143
20095172,402,480290799,21126,0,4390,0,4,297,83,431,205,50,15,26.8,1408.4,0,292.6666667,0.266666667,28.73333333
20095173,7,1744778,1070,0,374,0,0,0,7,41,7,95,2,3.5,535,0,187,0,20.5
20095178,189,290009979,99292,0,4195,0,4,71,87,665,221,330,14,13.5,7092.285714,0,299.6428571,0.285714286,47.5
20095180,95,33304713,8801,0,172,0,0,2,3,130,4,5,15,6.333333333,586.7333333,0,11.46666667,0,8.666666667
20095182,6,21137316,539,0,164,318,0,0,4,33,2,83,7,0.857142857,77,0,23.42857143,0,4.714285714
20095184,3,518944,38106,0,205,0,0,0,1,19,1,41,3,1,12702,0,68.33333333,0,6.333333333
20095185,91,144185493,25461,0,519,0,2,18,51,172,47,33,14,6.5,1818.642857,0,37.07142857,0.142857143,12.28571429
20095187,117,80211015,59378,0,1951,0,0,0,28,187,23,167,5,23.4,11875.6,0,390.2,0,37.4
20095193,74,195837719,4668,0,3404,0,0,8,4,89,10,271,14,5.285714286,333.4285714,0,243.1428571,0,6.357142857
20095203,374,695280824,90921,0,6217,0,0,46,188,626,141,620,15,24.93333333,6061.4,0,414.4666667,0,41.73333333
20095205,6,498991,28,0,5,0,0,1,0,4,2,2,2,3,14,0,2.5,0,2
20095207,46,45029547,14095,0,714,0,0,36,11,60,40,5,7,6.571428571,2013.571429,0,102,0,8.571428571
20095224,23,67067682,92723,0,782,0,1,5,8,115,9,3,9,2.555555556,10302.55556,0,86.88888889,0.111111111,12.77777778
20095226,24,12391682,15237,0,930,0,0,0,12,106,9,110,3,8,5079,0,310,0,35.33333333
20095227,5,10610679,1029,0,233,0,0,1,2,20,3,24,6,0.833333333,171.5,0,38.83333333,0,3.333333333
20095228,1351,98247178,7914,0,4251,0,0,138,64,415,169,50,15,90.06666667,527.6,0,283.4,0,27.66666667
20095232,332,533803706,5072,0,4828,0,1,82,140,571,159,611,14,23.71428571,362.2857143,0,344.8571429,0.071428571,40.78571429
20095234,11,1655968,153,0,104,0,0,0,4,5,3,2,2,5.5,76.5,0,52,0,2.5
20095235,73,16571661,47465,0,310,0,0,6,10,52,15,29,4,18.25,11866.25,0,77.5,0,13
20095238,129,218152784,40203,0,2223,0,0,193,20,351,127,83,14,9.214285714,2871.642857,0,158.7857143,0,25.07142857
20095242,31,298921163,2502,0,3189,0,0,33,71,347,165,72,14,2.214285714,178.7142857,0,227.7857143,0,24.78571429
20095243,95,921045,811,0,256,0,0,0,12,29,12,69,5,19,162.2,0,51.2,0,5.8
20095246,606,1209741574,3780,0,16228,0,3,22,354,455,306,17,15,40.4,252,0,1081.866667,0.2,30.33333333
20095247,2,16883,24,0,0,0,0,0,1,3,1,0,1,2,24,0,0,0,3
20095256,27,16799205,523,0,164,0,1,4,2,17,5,9,1,27,523,0,164,1,17
20095257,7,6167832,107,0,65,0,0,0,0,16,0,3,3,2.333333333,35.66666667,0,21.66666667,0,5.333333333
20095258,58,100445327,776,0,1099,0,1,5,1,67,4,15,9,6.444444444,86.22222222,0,122.1111111,0.111111111,7.444444444
20095265,220,120414468,15774,0,1838,0,0,3,41,179,40,150,13,16.92307692,1213.384615,0,141.3846154,0,13.76923077
20095271,2,5558384,865,0,76,0,0,5,0,27,4,20,1,2,865,0,76,0,27
20095283,165,476707718,281613,0,5713,0,1,226,128,783,233,227,15,11,18774.2,0,380.8666667,0.066666667,52.2
20095297,5,66444,33,0,14,0,0,0,1,2,1,0,1,5,33,0,14,0,2
20095298,60,72357579,22300,0,938,0,0,23,36,120,33,8,5,12,4460,0,187.6,0,24
20095299,32,80747476,17424,0,625,0,0,6,7,56,6,60,2,16,8712,0,312.5,0,28
20095300,27,74662287,10802,0,123,0,0,3,2,24,4,39,6,4.5,1800.333333,0,20.5,0,4
20095306,557,8881511,2234,0,307,0,1,8,63,91,69,29,7,79.57142857,319.1428571,0,43.85714286,0.142857143,13
20095308,282,206846821,2843,0,2083,0,0,15,63,218,43,20,10,28.2,284.3,0,208.3,0,21.8
20095310,562,306146505,126263,0,1361,0,0,17,27,480,30,392,15,37.46666667,8417.533333,0,90.73333333,0,32
20095322,9,226230,187,0,170,0,0,0,3,11,3,29,2,4.5,93.5,0,85,0,5.5
20095326,75,103045194,5168,0,1106,0,0,20,16,154,30,42,15,5,344.5333333,0,73.73333333,0,10.26666667
20095332,101,187249765,13194,0,1928,0,0,66,48,265,74,82,9,11.22222222,1466,0,214.2222222,0,29.44444444
20095335,508,85003745,114466,0,1124,0,9,161,76,388,166,137,11,46.18181818,10406,0,102.1818182,0.818181818,35.27272727
20095347,461,496473516,95626,0,5692,230,3,333,162,982,308,572,15,30.73333333,6375.066667,0,379.4666667,0.2,65.46666667
20095352,253,74399739,13745,0,1329,0,0,17,41,217,50,156,10,25.3,1374.5,0,132.9,0,21.7
20095354,25,33952813,521,0,798,0,1,6,13,58,13,8,5,5,104.2,0,159.6,0.2,11.6
20095355,395,324145385,131687,0,3488,0,2,150,63,375,145,159,14,28.21428571,9406.214286,0,249.1428571,0.142857143,26.78571429
20095359,10,23650632,143,0,252,0,0,7,11,43,11,1,3,3.333333333,47.66666667,0,84,0,14.33333333
20095360,420,463613382,24779,0,5148,0,0,43,72,351,73,206,15,28,1651.933333,0,343.2,0,23.4
20095361,19,239715,173,0,111,0,0,0,1,12,1,30,2,9.5,86.5,0,55.5,0,6
20095368,227,292479442,209339,0,2376,0,4,141,84,633,155,888,15,15.13333333,13955.93333,0,158.4,0.266666667,42.2
20095393,56,73042104,865,0,585,0,0,20,26,105,35,82,4,14,216.25,0,146.25,0,26.25
20095395,2,223004,2,0,0,0,0,1,0,2,2,0,1,2,2,0,0,0,2
20095404,16,10050789,19104,0,352,0,0,2,1,42,4,58,7,2.285714286,2729.142857,0,50.28571429,0,6
20095405,1,1322478,40079,0,73,0,0,2,4,9,4,3,1,1,40079,0,73,0,9
20095427,62,98934126,2137,0,1064,0,0,5,7,82,10,41,3,20.66666667,712.3333333,0,354.6666667,0,27.33333333
20095434,300,429980921,28168,0,4305,0,0,37,72,339,65,574,15,20,1877.866667,0,287,0,22.6
20095435,99,6767841,6368,0,148,0,2,6,11,49,17,16,3,33,2122.666667,0,49.33333333,0.666666667,16.33333333
20095436,61,32695103,3938,0,252,0,0,8,19,68,20,190,7,8.714285714,562.5714286,0,36,0,9.714285714
20095440,81,28364871,376,0,343,0,1,15,7,36,13,11,2,40.5,188,0,171.5,0.5,18
20095444,5,4271468,18,0,46,0,0,2,1,8,3,1,2,2.5,9,0,23,0,4
20095450,381,28962963,1275,0,269,0,0,3,18,88,19,80,7,54.42857143,182.1428571,0,38.42857143,0,12.57142857
20095461,346,178448847,31995,0,1068,0,0,16,39,283,42,610,10,34.6,3199.5,0,106.8,0,28.3
20095463,170,518295671,46149,0,5033,0,1,104,156,612,168,336,15,11.33333333,3076.6,0,335.5333333,0.066666667,40.8
20095465,50,391549,31552,0,205,0,0,0,17,24,16,34,4,12.5,7888,0,51.25,0,6
20095466,7,1324490,17,0,1,0,0,0,1,2,1,1,1,7,17,0,1,0,2
20095472,472,383443924,49334,0,3799,370,6,296,65,576,245,393,14,33.71428571,3523.857143,0,271.3571429,0.428571429,41.14285714
20095505,138,388874541,338325,0,4639,0,1,176,144,644,189,929,13,10.61538462,26025,0,356.8461538,0.076923077,49.53846154
20095506,16,57263543,8600,0,355,0,0,15,0,50,7,37,3,5.333333333,2866.666667,0,118.3333333,0,16.66666667
20095511,95,59328445,2114,0,844,0,0,10,20,125,22,35,5,19,422.8,0,168.8,0,25
20095512,36,26317431,2914,0,160,0,0,6,22,46,14,2,8,4.5,364.25,0,20,0,5.75
20095514,238,126801827,39201,0,1228,0,0,157,27,285,104,252,12,19.83333333,3266.75,0,102.3333333,0,23.75
20095515,16,74613144,22229,0,527,0,0,0,6,56,5,36,3,5.333333333,7409.666667,0,175.6666667,0,18.66666667
20095518,127,8047219,93760,0,114406,0,0,0,2,33,1,0,13,9.769230769,7212.307692,0,8800.461538,0,2.538461538
20095528,202,403711576,106279,0,2996,0,2,128,100,585,202,385,14,14.42857143,7591.357143,0,214,0.142857143,41.78571429
20095529,12,331507,69,0,32,0,0,0,7,8,7,6,2,6,34.5,0,16,0,4
20095530,41,14394427,22062,0,70,0,0,4,2,18,6,5,7,5.857142857,3151.714286,0,10,0,2.571428571
20095535,664,74125329,7923,0,1245,0,0,6,46,206,31,102,14,47.42857143,565.9285714,0,88.92857143,0,14.71428571
20095536,568,248126821,14941,0,2389,0,0,492,113,720,343,148,15,37.86666667,996.0666667,0,159.2666667,0,48
20095537,112,374758296,3794,0,3438,0,0,16,62,329,54,80,12,9.333333333,316.1666667,0,286.5,0,27.41666667
20095548,246,502879186,165590,0,5226,0,1,91,38,689,76,655,15,16.4,11039.33333,0,348.4,0.066666667,45.93333333
20095551,4,2775349,205,0,59,0,0,1,1,23,2,19,3,1.333333333,68.33333333,0,19.66666667,0,7.666666667
20095552,298,548113605,67432,0,2158,0,0,71,64,187,104,369,15,19.86666667,4495.466667,0,143.8666667,0,12.46666667
20095553,193,52595695,71811,0,470,0,0,5,36,127,33,44,10,19.3,7181.1,0,47,0,12.7
20095564,39,13889774,48564,0,529,0,0,1,18,72,18,110,4,9.75,12141,0,132.25,0,18
20095584,1005,137163993,79000,0,2247,0,1,25,71,312,80,140,15,67,5266.666667,0,149.8,0.066666667,20.8
20095585,197,19254539,3201,0,1067,0,0,0,110,191,104,146,11,17.90909091,291,0,97,0,17.36363636
20095595,8,3196172,461,0,146,0,0,7,5,35,8,6,2,4,230.5,0,73,0,17.5
20095597,106,95452770,22117,0,616,0,1,12,9,86,15,22,6,17.66666667,3686.166667,0,102.6666667,0.166666667,14.33333333
20095629,10,19383708,351,0,145,0,0,9,10,43,10,5,12,0.833333333,29.25,0,12.08333333,0,3.583333333
20095632,254,135840378,94497,0,4045,0,0,94,97,824,260,374,14,18.14285714,6749.785714,0,288.9285714,0,58.85714286
20095636,146,104008602,74535,0,891,0,0,6,9,201,44,10091,14,10.42857143,5323.928571,0,63.64285714,0,14.35714286
20095645,4790,611923209,46898,0,2149,0,0,39,35,298,58,834,14,342.1428571,3349.857143,0,153.5,0,21.28571429
20095652,109,132361213,2530,0,1958,0,0,6,26,116,24,14,9,12.11111111,281.1111111,0,217.5555556,0,12.88888889
20095654,1,0,3,0,2,0,0,0,0,4,0,0,2,0.5,1.5,0,1,0,2
20095659,6,5775375,30,0,83,0,0,1,0,5,1,1,1,6,30,0,83,0,5
20095667,328,316801528,72803,0,3130,0,0,166,54,388,130,133,15,21.86666667,4853.533333,0,208.6666667,0,25.86666667
20095683,622,59119422,149918,0,2727,0,10,380,66,983,588,171,14,44.42857143,10708.42857,0,194.7857143,0.714285714,70.21428571
20095685,2,12204,58,0,45,0,0,0,2,2,2,11,1,2,58,0,45,0,2
20095687,296,292145479,134793,0,2300,0,0,119,77,368,121,121,11,26.90909091,12253.90909,0,209.0909091,0,33.45454545
20095694,222,366526456,145138,0,3047,0,0,67,49,311,72,118,15,14.8,9675.866667,0,203.1333333,0,20.73333333
20095699,47,65514818,1799,0,708,0,0,5,6,47,11,5,4,11.75,449.75,0,177,0,11.75
20095701,6042,1849888954,32333,0,56272,0,0,0,22,84,19,1712,15,402.8,2155.533333,0,3751.466667,0,5.6
20095704,15,24632199,1588,0,176,0,0,0,5,16,5,2,5,3,317.6,0,35.2,0,3.2
20095707,299,494554892,59321,0,4558,0,0,25,148,558,83,232,12,24.91666667,4943.416667,0,379.8333333,0,46.5
20095709,285,26174890,63434,0,5481,0,0,0,14,73,41,401,3,95,21144.66667,0,1827,0,24.33333333
20095711,344,87923471,9471,0,2309,0,0,9,29,229,31,193,15,22.93333333,631.4,0,153.9333333,0,15.26666667
20095715,178,361260558,12496,0,4184,0,0,36,60,325,74,34,15,11.86666667,833.0666667,0,278.9333333,0,21.66666667
20095716,118,96148443,131130,0,470,0,0,0,11,94,9,853,7,16.85714286,18732.85714,0,67.14285714,0,13.42857143
20095720,7,1197469,944,0,184,0,0,0,0,32,0,58,2,3.5,472,0,92,0,16
20095726,253,245634203,72889,0,2305,0,1,231,31,360,145,45,14,18.07142857,5206.357143,0,164.6428571,0.071428571,25.71428571
20095734,43,1169925,3620,0,127,0,0,0,3,17,3,13,4,10.75,905,0,31.75,0,4.25
20095736,83,20861313,14829,0,77,0,0,5,13,66,15,6,4,20.75,3707.25,0,19.25,0,16.5
20095751,60,259533,184,0,146,0,0,0,6,19,6,17,2,30,92,0,73,0,9.5
20095761,411,115341915,104980,0,2723,0,15,217,79,697,213,93,15,27.4,6998.666667,0,181.5333333,1,46.46666667
20095773,4,231549,367,0,95,0,0,0,3,15,2,43,2,2,183.5,0,47.5,0,7.5
20095774,3,2732378,64,0,5,0,0,2,1,8,2,3,2,1.5,32,0,2.5,0,4
20095776,2,1746,5,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0
20095781,614,27374394,17714,0,350,0,0,0,34,58,32,6,3,204.6666667,5904.666667,0,116.6666667,0,19.33333333
20095790,83,116340990,3198,0,1121,0,0,16,35,110,28,5,9,9.222222222,355.3333333,0,124.5555556,0,12.22222222
20095805,103,47964158,1418,0,484,0,13,62,76,261,109,26,14,7.357142857,101.2857143,0,34.57142857,0.928571429,18.64285714
20095806,75,214500438,3670,0,1113,0,0,5,40,272,33,129,11,6.818181818,333.6363636,0,101.1818182,0,24.72727273
20095807,12,102736500,12724,0,1301,0,0,30,28,131,33,115,11,1.090909091,1156.727273,0,118.2727273,0,11.90909091
20095810,64,147681228,21741,0,1465,0,0,61,52,192,71,120,8,8,2717.625,0,183.125,0,24
20095812,826,525054224,166698,0,5501,0,8,742,276,1526,866,323,15,55.06666667,11113.2,0,366.7333333,0.533333333,101.7333333
20095815,72,62612771,81833,0,47,0,0,13,76,149,74,0,10,7.2,8183.3,0,4.7,0,14.9
20095816,26,75437106,53545,0,700,0,0,3,32,73,25,16,4,6.5,13386.25,0,175,0,18.25
20095817,22,2113020,46,0,1,0,0,0,2,2,2,3,2,11,23,0,0.5,0,1
20095822,311,257602659,14711,0,2513,0,4,44,109,320,100,198,10,31.1,1471.1,0,251.3,0.4,32
20095823,75,99930827,596,0,983,0,0,9,28,78,25,15,6,12.5,99.33333333,0,163.8333333,0,13
20095824,2649,1188084387,68687,0,415,0,0,0,12,60,12,2,15,176.6,4579.133333,0,27.66666667,0,4
20095830,38,6533904,28648,0,52,0,0,3,31,119,33,0,12,3.166666667,2387.333333,0,4.333333333,0,9.916666667
20095831,8,5413931,447,0,176,0,0,2,1,36,4,18,4,2,111.75,0,44,0,9
20095836,525,328266447,146012,0,4295,0,7,135,147,725,214,239,12,43.75,12167.66667,0,357.9166667,0.583333333,60.41666667
20095841,3647,590374019,40940,0,9762,0,0,130,77,232,180,2,14,260.5,2924.285714,0,697.2857143,0,16.57142857
20095843,11,4409768,28096,0,17258,0,0,0,0,7,0,2,3,3.666666667,9365.333333,0,5752.666667,0,2.333333333
20095853,1438,140768441,76094,0,3152,0,15,160,91,963,386,559,15,95.86666667,5072.933333,0,210.1333333,1,64.2
20095854,1,2315315,102,0,117,0,0,0,2,13,2,1,2,0.5,51,0,58.5,0,6.5
20095855,298,44068155,9300,0,139,0,0,50,42,88,72,0,3,99.33333333,3100,0,46.33333333,0,29.33333333
20095864,166,515797105,32085,0,5386,336,0,29,71,440,67,207,14,11.85714286,2291.785714,0,384.7142857,0,31.42857143
20095866,119,368741606,37439,0,3064,0,0,34,15,170,26,110,15,7.933333333,2495.933333,0,204.2666667,0,11.33333333
20095869,269,335591086,2250,0,3237,0,0,91,36,285,97,429,13,20.69230769,173.0769231,0,249,0,21.92307692
20095870,175,380243401,225626,0,3390,0,0,75,50,310,89,34,15,11.66666667,15041.73333,0,226,0,20.66666667
20095872,144,274253245,3770,0,2097,0,0,23,60,279,68,115,13,11.07692308,290,0,161.3076923,0,21.46153846
20095875,13,2090784,1690,0,235,0,0,0,16,37,17,72,5,2.6,338,0,47,0,7.4
20095882,123,98134232,52227,0,1234,0,0,34,17,281,52,32,14,8.785714286,3730.5,0,88.14285714,0,20.07142857
20095884,203,374170467,75753,0,4232,144,0,30,43,234,50,674,12,16.91666667,6312.75,0,352.6666667,0,19.5
20095888,567,437619087,123910,0,3548,0,2,184,95,448,167,467,13,43.61538462,9531.538462,0,272.9230769,0.153846154,34.46153846
20095889,21,23265298,85,0,200,0,0,0,0,39,1,27,2,10.5,42.5,0,100,0,19.5
20095891,66,121131220,1065,0,1292,0,0,6,65,104,49,49,13,5.076923077,81.92307692,0,99.38461538,0,8
20095897,36,30420869,13114,0,61,0,0,1,17,68,15,15,12,3,1092.833333,0,5.083333333,0,5.666666667
20095898,1622,354049051,328927,0,2518,0,0,143,62,187,160,1394,15,108.1333333,21928.46667,0,167.8666667,0,12.46666667
20095910,212,73632916,41404,0,1514,0,0,14,89,182,76,28,12,17.66666667,3450.333333,0,126.1666667,0,15.16666667
20095914,17,1355983,590,0,8,0,0,1,2,7,3,3,3,5.666666667,196.6666667,0,2.666666667,0,2.333333333
20095922,251,2710446,22337,0,5448,0,0,0,3,61,3,2,4,62.75,5584.25,0,1362,0,15.25
20095926,124,138151392,4023,0,1390,0,0,22,67,127,66,20,8,15.5,502.875,0,173.75,0,15.875
20095928,14,76917,175,0,67,0,0,0,0,4,0,16,3,4.666666667,58.33333333,0,22.33333333,0,1.333333333
20095931,44,17698229,487,0,226,0,4,135,9,110,88,5,7,6.285714286,69.57142857,0,32.28571429,0.571428571,15.71428571
20095944,116,298292779,9043,0,2156,216,0,85,80,408,102,93,15,7.733333333,602.8666667,0,143.7333333,0,27.2
20095945,49,257389608,51030,0,3146,0,2,92,34,388,80,239,9,5.444444444,5670,0,349.5555556,0.222222222,43.11111111
20095947,476,275368122,215884,0,3033,0,7,96,158,698,183,117,15,31.73333333,14392.26667,0,202.2,0.466666667,46.53333333
20095948,30,1146503,2629,0,16,0,0,0,3,14,4,6,3,10,876.3333333,0,5.333333333,0,4.666666667
20095953,46,9960723,57751,0,292,0,0,0,8,14,8,333,2,23,28875.5,0,146,0,7
20095955,1,2001,6,0,12,0,0,0,0,0,0,4,1,1,6,0,12,0,0
20095956,385,98800432,94283,0,1124,0,1,1184,339,1913,1224,342,15,25.66666667,6285.533333,0,74.93333333,0.066666667,127.5333333
20095964,166,317024424,30960,0,3881,0,0,38,46,314,59,283,15,11.06666667,2064,0,258.7333333,0,20.93333333
20095972,32,17794655,2441,0,323,0,0,3,22,84,21,81,8,4,305.125,0,40.375,0,10.5
20095976,371,431027056,149400,0,4471,119,0,86,51,445,82,474,15,24.73333333,9960,0,298.0666667,0,29.66666667
20095979,22,235023,242,0,119,0,0,0,2,17,3,41,2,11,121,0,59.5,0,8.5
20095987,250,18323464,4306,0,831,0,0,7,12,130,18,252,6,41.66666667,717.6666667,0,138.5,0,21.66666667
20095991,320,339973716,135091,0,1920,0,3,68,82,620,100,476,15,21.33333333,9006.066667,0,128,0.2,41.33333333
20095994,286,373697913,102361,0,3603,349,0,157,46,434,125,3176,15,19.06666667,6824.066667,0,240.2,0,28.93333333
20096001,1,2094923,129,0,71,0,0,0,1,6,1,3,1,1,129,0,71,0,6
20096003,162,25519361,16858,0,122,0,0,0,6,220,166,6,3,54,5619.333333,0,40.66666667,0,73.33333333
20096008,1,2884,12,0,27,0,0,0,0,1,0,1,1,1,12,0,27,0,1
20096015,154,135161377,61050,0,1154,0,1,35,32,133,59,12,13,11.84615385,4696.153846,0,88.76923077,0.076923077,10.23076923
20096025,161,35118223,787,0,64,0,0,2,24,70,24,3,10,16.1,78.7,0,6.4,0,7
20096029,466,566844718,326758,0,6957,0,0,332,44,700,251,462,15,31.06666667,21783.86667,0,463.8,0,46.66666667
20096045,4476,1546684474,71952,0,44,0,0,0,4,41,4,0,15,298.4,4796.8,0,2.933333333,0,2.733333333
20096060,174,418828930,222748,0,4489,0,0,82,87,438,99,95,15,11.6,14849.86667,0,299.2666667,0,29.2
20096072,44,37112338,4273,0,264,328,0,1,21,30,16,1,5,8.8,854.6,0,52.8,0,6
20096073,95,527669,459,0,378,0,0,0,23,39,16,57,5,19,91.8,0,75.6,0,7.8
20096077,360,601445506,233671,0,6441,51,2,17,148,759,80,661,15,24,15578.06667,0,429.4,0.133333333,50.6
20096102,494,87253631,9309,0,637,0,1,17,33,253,42,37,11,44.90909091,846.2727273,0,57.90909091,0.090909091,23
20096115,156,170890202,8344,0,1723,0,0,151,74,317,117,48,12,13,695.3333333,0,143.5833333,0,26.41666667
20096117,57,5640221,457,0,79,0,0,0,9,16,9,12,4,14.25,114.25,0,19.75,0,4
20096136,1497,474710200,244541,0,5984,0,1,913,380,1760,960,325,15,99.8,16302.73333,0,398.9333333,0.066666667,117.3333333
20096143,113,85137508,33272,0,3366,0,0,33,45,235,43,110,13,8.692307692,2559.384615,0,258.9230769,0,18.07692308
20096147,499,96640040,3699,0,432,0,0,3,78,209,56,39,12,41.58333333,308.25,0,36,0,17.41666667
20096148,26,5476918,19284,0,650,0,0,0,12,103,8,44,5,5.2,3856.8,0,130,0,20.6
20096151,1,1774245,10190,0,10,0,0,0,0,11,0,10,3,0.333333333,3396.666667,0,3.333333333,0,3.666666667
20096155,58,44447414,746,0,992,0,0,4,4,100,10,18,10,5.8,74.6,0,99.2,0,10
20096159,189,852245,1123,0,232,0,0,0,25,36,23,56,5,37.8,224.6,0,46.4,0,7.2
20096165,198,9818054,1876,0,290,0,0,1,16,64,16,43,12,16.5,156.3333333,0,24.16666667,0,5.333333333
20096166,270,367733088,60371,0,3850,0,0,107,37,389,90,90,15,18,4024.733333,0,256.6666667,0,25.93333333
20096167,142,337642756,128147,0,2835,0,0,39,85,264,66,142,14,10.14285714,9153.357143,0,202.5,0,18.85714286
20096169,57,292487115,39211,0,3057,261,0,60,36,220,43,43,12,4.75,3267.583333,0,254.75,0,18.33333333
20096175,278,407085310,181464,0,4263,211,0,162,56,553,144,164,12,23.16666667,15122,0,355.25,0,46.08333333
20096179,7,100541,242,0,73,0,0,0,3,4,2,31,1,7,242,0,73,0,4
20096181,211,339491256,26543,0,3749,73,3,235,51,528,172,186,14,15.07142857,1895.928571,0,267.7857143,0.214285714,37.71428571
20096188,68,161761192,4207,0,1383,0,5,21,13,185,20,126,12,5.666666667,350.5833333,0,115.25,0.416666667,15.41666667
