actor_account,trade_go,trade_come,sell_to_shop,sell_to_person,mail_go,mail_come,invite,join,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,buy_from_shop_perday,sell_to_shop_perday,mail_come_perday,invite_perday,join_perday,fight_perday
20091474,0,0,55,0,2,5,3,4,0,1,1,2,0,3,27.5,2.5,1.5,2,0
20091488,365,205,142,11,9,15,59,41,11,69,2,15,24.33333333,3.866666667,9.466666667,1,3.933333333,2.733333333,0.733333333
20091490,5,9,24,0,0,15,4,7,0,29,2,5,1,0.6,4.8,3,0.8,1.4,0
20091530,5,2,66,0,0,37,11,22,4,0,0,11,0.454545455,1.181818182,6,3.363636364,1,2,0.363636364
20091535,50,71,232,0,17,18,52,114,10,49,12,15,3.333333333,5.466666667,15.46666667,1.2,3.466666667,7.6,0.666666667
20091557,32,112,177,0,1,15,28,74,3,73,2,15,2.133333333,3.2,11.8,1,1.866666667,4.933333333,0.2
20091568,0,0,221,0,0,2,0,0,0,0,0,15,0,1.8,14.73333333,0.133333333,0,0,0
20091571,284,1442,55,0,94,68,0,1,0,0,0,15,18.93333333,1.6,3.666666667,4.533333333,0,0.066666667,0
20091603,2,0,577,0,2,2,11,69,0,30,11,15,0.133333333,3.266666667,38.46666667,0.133333333,0.733333333,4.6,0
20091620,1,0,240,0,0,3,0,0,0,0,0,15,0.066666667,0.466666667,16,0.2,0,0,0
20091642,12,19,77,0,1,0,54,20,9,26,4,10,1.2,1.8,7.7,0,5.4,2,0.9
20091643,0,0,110,0,0,1,1,2,0,1,1,4,0,4.5,27.5,0.25,0.25,0.5,0
20091655,10,17,400,0,4,22,37,66,11,78,5,15,0.666666667,8.333333333,26.66666667,1.466666667,2.466666667,4.4,0.733333333
20091674,10,26,377,0,174,158,148,96,7,98,7,15,0.666666667,5.666666667,25.13333333,10.53333333,9.866666667,6.4,0.466666667
20091701,0,0,82,0,0,1,1,1,0,4,4,7,0,17.28571429,11.71428571,0.142857143,0.142857143,0.142857143,0
20091702,27,16,557,0,29,13,41,108,0,65,2,15,1.8,15.33333333,37.13333333,0.866666667,2.733333333,7.2,0
20091712,78,74,241,0,137,311,182,35,4,94,9,14,5.571428571,11.71428571,17.21428571,22.21428571,13,2.5,0.285714286
20091713,300,309,18,0,0,4,3,1,0,0,0,14,21.42857143,13.14285714,1.285714286,0.285714286,0.214285714,0.071428571,0
20091716,1,8,213,0,0,3,6,5,1,0,0,5,0.2,9.8,42.6,0.6,1.2,1,0.2
20091750,1,1,29,0,1,8,1,6,2,13,2,6,0.166666667,0.333333333,4.833333333,1.333333333,0.166666667,1,0.333333333
20091781,5,9,57,0,2,7,107,7,0,0,0,7,0.714285714,2.571428571,8.142857143,1,15.28571429,1,0
20091786,47,66,311,0,6,10,35,63,7,68,2,14,3.357142857,4.285714286,22.21428571,0.714285714,2.5,4.5,0.5
20091848,65,26,233,0,6,43,105,46,2,49,6,15,4.333333333,2.6,15.53333333,2.866666667,7,3.066666667,0.133333333
20091869,7,0,1,0,2,1,1,1,0,0,0,5,1.4,1.2,0.2,0.2,0.2,0.2,0
20091870,20,10,28,0,19,31,57,66,0,0,0,15,1.333333333,5,1.866666667,2.066666667,3.8,4.4,0
20091878,1,21,516,0,0,0,0,0,0,0,0,11,0.090909091,4.818181818,46.90909091,0,0,0,0
20091880,6,3,616,5,2,51,7,128,7,16,3,15,0.4,2.733333333,41.06666667,3.4,0.466666667,8.533333333,0.466666667
20091883,2,3,137,0,2,2,33,56,1,21,4,14,0.142857143,2.5,9.785714286,0.142857143,2.357142857,4,0.071428571
20091885,0,0,46,0,15,1,0,0,0,0,0,3,0,8,15.33333333,0.333333333,0,0,0
20091896,11,18,262,0,14,39,137,75,1,52,11,14,0.785714286,12.5,18.71428571,2.785714286,9.785714286,5.357142857,0.071428571
20091921,3,3,26,2,0,10,3,6,1,30,2,7,0.428571429,2.285714286,3.714285714,1.428571429,0.428571429,0.857142857,0.142857143
20091923,87,21,520,0,5,2,0,0,0,0,0,14,6.214285714,3.428571429,37.14285714,0.142857143,0,0,0
20091927,0,1,35,0,0,0,6,4,1,2,1,5,0,1.2,7,0,1.2,0.8,0.2
20091946,15,15,531,0,1,10,86,43,0,84,10,15,1,3.266666667,35.4,0.666666667,5.733333333,2.866666667,0
20091988,0,0,51,0,0,0,0,0,0,0,0,2,0,10,25.5,0,0,0,0
20091991,0,9,127,0,0,2,2,2,0,1,1,4,0,105.25,31.75,0.5,0.5,0.5,0
20091996,1,10,149,0,10,11,7,39,0,0,0,14,0.071428571,3.571428571,10.64285714,0.785714286,0.5,2.785714286,0
20092060,3,2,76,0,2,2,11,21,0,55,2,11,0.272727273,1.454545455,6.909090909,0.181818182,1,1.909090909,0
20092061,2,15,109,0,0,0,1,10,1,0,0,4,0.5,4.75,27.25,0,0.25,2.5,0.25
20092075,0,0,29,0,0,3,0,0,0,0,0,4,0,0,7.25,0.75,0,0,0
20092080,5,1,662,0,1,6,0,0,0,1,1,15,0.333333333,7.2,44.13333333,0.4,0,0,0
20092111,1,4,23,0,0,0,2,14,3,5,2,7,0.142857143,3,3.285714286,0,0.285714286,2,0.428571429
20092117,0,1,68,0,0,0,5,7,0,6,3,10,0,1.3,6.8,0,0.5,0.7,0
20092130,2,2,51,0,0,4,21,24,0,3,2,10,0.2,1,5.1,0.4,2.1,2.4,0
20092138,10,6,343,0,299,321,39,82,12,59,3,15,0.666666667,3.133333333,22.86666667,21.4,2.6,5.466666667,0.8
20092159,0,1,76,0,0,4,16,9,9,2,1,4,0,2.5,19,1,4,2.25,2.25
20092169,3,1,408,0,5,20,118,63,2,14,3,13,0.230769231,14.46153846,31.38461538,1.538461538,9.076923077,4.846153846,0.153846154
20092172,2,6,198,0,2,4,19,11,0,6,6,8,0.25,4.5,24.75,0.5,2.375,1.375,0
20092173,17,49,79,0,0,0,0,0,0,0,0,3,5.666666667,6.666666667,26.33333333,0,0,0,0
20092197,290,65,405,0,72,90,458,64,85,100,3,15,19.33333333,6.8,27,6,30.53333333,4.266666667,5.666666667
20092207,38,0,1453,0,15,1,0,0,0,1,1,13,2.923076923,29.38461538,111.7692308,0.076923077,0,0,0
20092208,7,3,107,0,5,7,14,38,25,10,3,11,0.636363636,3.727272727,9.727272727,0.636363636,1.272727273,3.454545455,2.272727273
20092218,44,17,196,0,7,18,245,30,22,73,8,11,4,3.545454545,17.81818182,1.636363636,22.27272727,2.727272727,2
20092220,1,0,55,0,1,0,0,7,0,0,0,9,0.111111111,3.666666667,6.111111111,0,0,0.777777778,0
20092223,3,7,132,0,0,6,2,7,0,7,2,4,0.75,1.5,33,1.5,0.5,1.75,0
20092236,2,12,136,0,1,13,1,32,0,0,0,8,0.25,2.125,17,1.625,0.125,4,0
20092243,0,0,30,0,0,0,0,0,0,0,0,2,0,2.5,15,0,0,0,0
20092256,193,101,121,0,16,22,64,69,29,88,10,15,12.86666667,1.866666667,8.066666667,1.466666667,4.266666667,4.6,1.933333333
20092258,2,2,95,0,9,7,24,13,0,19,5,13,0.153846154,2.692307692,7.307692308,0.538461538,1.846153846,1,0
20092259,0,1,78,0,0,4,3,7,0,4,1,7,0,5.571428571,11.14285714,0.571428571,0.428571429,1,0
20092267,13,8,337,0,1,6,8,72,9,14,4,13,1,1.461538462,25.92307692,0.461538462,0.615384615,5.538461538,0.692307692
20092273,4,31,527,0,2,10,59,96,15,20,20,15,0.266666667,3.666666667,35.13333333,0.666666667,3.933333333,6.4,1
20092280,0,0,24,0,0,1,0,6,0,0,0,4,0,1.5,6,0.25,0,1.5,0
20092305,163,25,144,0,0,5,1,13,1,4,4,10,16.3,3.2,14.4,0.5,0.1,1.3,0.1
20092312,0,0,119,0,6,6,2,2,0,0,0,5,0,10.6,23.8,1.2,0.4,0.4,0
20092314,24,8,449,0,22,18,63,85,0,69,11,15,1.6,3.266666667,29.93333333,1.2,4.2,5.666666667,0
20092315,1,3,662,0,2,3,3,75,0,2,3,15,0.066666667,8.333333333,44.13333333,0.2,0.2,5,0
20092322,442,231,483,0,92,35,131,120,26,13,1,15,29.46666667,7.066666667,32.2,2.333333333,8.733333333,8,1.733333333
20092325,0,2,98,0,0,4,0,0,0,1,1,4,0,11.5,24.5,1,0,0,0
20092332,1,2,226,0,1,2,6,13,4,22,3,15,0.066666667,3.666666667,15.06666667,0.133333333,0.4,0.866666667,0.266666667
20092338,2,9,158,0,16,7,0,37,1,0,0,14,0.142857143,1.571428571,11.28571429,0.5,0,2.642857143,0.071428571
20092344,48,63,379,1,16,66,99,103,9,12,5,13,3.692307692,7.538461538,29.15384615,5.076923077,7.615384615,7.923076923,0.692307692
20092362,0,1,156,0,1,1,1,4,1,0,0,2,0,17,78,0.5,0.5,2,0.5
20092366,2,0,404,0,0,0,0,0,0,0,0,15,0.133333333,0,26.93333333,0,0,0,0
20092375,1,0,229,0,1,3,12,4,4,0,0,15,0.066666667,4.333333333,15.26666667,0.2,0.8,0.266666667,0.266666667
20092387,0,3,465,0,2,6,15,34,10,22,5,14,0,1.785714286,33.21428571,0.428571429,1.071428571,2.428571429,0.714285714
20092406,3,0,270,0,64,4,0,0,0,0,0,15,0.2,0.4,18,0.266666667,0,0,0
20092425,0,0,230,0,3,2,4,39,1,4,1,13,0,4.615384615,17.69230769,0.153846154,0.307692308,3,0.076923077
20092447,133,108,5,0,1,6,5,4,0,0,0,10,13.3,0.1,0.5,0.6,0.5,0.4,0
20092465,13,24,269,0,1,101,59,82,13,0,0,15,0.866666667,4.533333333,17.93333333,6.733333333,3.933333333,5.466666667,0.866666667
20092472,32,24,343,0,18,27,268,153,22,81,5,12,2.666666667,18.08333333,28.58333333,2.25,22.33333333,12.75,1.833333333
20092477,6,14,226,0,0,1,0,7,0,0,0,7,0.857142857,3.714285714,32.28571429,0.142857143,0,1,0
20092490,29,23,0,0,0,0,27,0,0,0,0,15,1.933333333,0,0,0,1.8,0,0
20092501,1,0,97,0,12,12,1,10,0,0,0,8,0.125,8,12.125,1.5,0.125,1.25,0
20092522,2,33,374,0,0,0,0,3,0,0,0,5,0.4,17.2,74.8,0,0,0.6,0
20092551,0,0,206,1,0,8,0,0,0,0,0,15,0,0.2,13.73333333,0.533333333,0,0,0
20092553,12,28,170,0,0,5,145,36,15,25,9,11,1.090909091,3,15.45454545,0.454545455,13.18181818,3.272727273,1.363636364
20092563,1,2,45,0,1,4,10,11,2,8,3,4,0.25,3.25,11.25,1,2.5,2.75,0.5
20092567,13,4,111,0,11,3,15,26,13,16,7,13,1,14.53846154,8.538461538,0.230769231,1.153846154,2,1
20092584,0,0,184,0,0,0,0,0,0,0,0,15,0,0.333333333,12.26666667,0,0,0,0
20092596,35,42,464,0,11,4,262,48,11,57,4,14,2.5,6.928571429,33.14285714,0.285714286,18.71428571,3.428571429,0.785714286
20092606,14,10,477,0,3,32,59,135,23,100,12,15,0.933333333,4.266666667,31.8,2.133333333,3.933333333,9,1.533333333
20092614,35,51,47,0,0,0,0,0,0,0,0,4,8.75,2.5,11.75,0,0,0,0
20092632,1,1,79,0,1,2,1,4,1,3,3,7,0.142857143,3.428571429,11.28571429,0.285714286,0.142857143,0.571428571,0.142857143
20092643,9,16,370,0,0,20,3,13,0,2,1,13,0.692307692,5.076923077,28.46153846,1.538461538,0.230769231,1,0
20092652,0,0,222,0,0,3,0,0,0,0,0,15,0,1.466666667,14.8,0.2,0,0,0
20092670,73,20,292,0,19,25,97,47,12,94,26,14,5.214285714,6.642857143,20.85714286,1.785714286,6.928571429,3.357142857,0.857142857
20092673,16,11,281,0,5,15,27,47,28,11,3,14,1.142857143,2.357142857,20.07142857,1.071428571,1.928571429,3.357142857,2
20092676,29,22,355,0,15,19,102,63,1,71,14,14,2.071428571,3.642857143,25.35714286,1.357142857,7.285714286,4.5,0.071428571
20092679,0,0,484,0,1,0,0,0,0,0,0,15,0,0.666666667,32.26666667,0,0,0,0
20092684,41,36,387,0,4,24,125,55,22,6,2,14,2.928571429,3.071428571,27.64285714,1.714285714,8.928571429,3.928571429,1.571428571
20092706,31,87,158,0,2,10,30,55,1,61,3,12,2.583333333,3.166666667,13.16666667,0.833333333,2.5,4.583333333,0.083333333
20092709,0,3,711,0,0,1,0,37,2,0,0,13,0,9.076923077,54.69230769,0.076923077,0,2.846153846,0.153846154
20092715,5,0,324,0,0,0,0,0,0,0,0,15,0.333333333,1.266666667,21.6,0,0,0,0
20092731,0,0,8,0,0,0,0,0,0,0,0,3,0,0,2.666666667,0,0,0,0
20092736,143,25,313,0,0,0,0,1,0,0,0,4,35.75,13.75,78.25,0,0,0.25,0
20092739,0,0,245,0,5,0,0,2,0,0,0,15,0,0.8,16.33333333,0,0,0.133333333,0
20092752,20,9,293,0,0,0,0,0,0,0,0,15,1.333333333,0.8,19.53333333,0,0,0,0
20092788,1,1,551,0,0,1,0,0,0,0,0,3,0.333333333,19,183.6666667,0.333333333,0,0,0
20092827,15,24,299,0,1,11,95,48,28,31,17,14,1.071428571,2.928571429,21.35714286,0.785714286,6.785714286,3.428571429,2
20092839,36,8,216,0,35,10,56,62,11,96,4,14,2.571428571,7.428571429,15.42857143,0.714285714,4,4.428571429,0.785714286
20092841,33,0,690,0,0,9,0,0,0,0,0,13,2.538461538,0.538461538,53.07692308,0.692307692,0,0,0
20092867,1,11,48,0,3,6,12,10,5,100,9,7,0.142857143,0.428571429,6.857142857,0.857142857,1.714285714,1.428571429,0.714285714
20092891,0,0,0,0,2,6,4,8,0,0,0,8,0,0.25,0,0.75,0.5,1,0
20092909,25,18,238,0,4,13,33,43,2,29,1,13,1.923076923,4.538461538,18.30769231,1,2.538461538,3.307692308,0.153846154
20092915,0,24,449,0,2,3,0,9,0,2,2,14,0,4.785714286,32.07142857,0.214285714,0,0.642857143,0
20092918,31,12,118,0,0,1,24,14,3,2,2,12,2.583333333,4.833333333,9.833333333,0.083333333,2,1.166666667,0.25
20092925,9,23,257,0,0,12,196,48,2,44,2,15,0.6,4.533333333,17.13333333,0.8,13.06666667,3.2,0.133333333
20092932,1,5,219,0,10,8,3,19,0,3,2,13,0.076923077,5.076923077,16.84615385,0.615384615,0.230769231,1.461538462,0
20092951,21,9,90,0,0,2,16,1,0,5,2,7,3,3.714285714,12.85714286,0.285714286,2.285714286,0.142857143,0
20092955,316,47,104,0,42,231,12,57,0,52,3,12,26.33333333,2.5,8.666666667,19.25,1,4.75,0
20092977,0,0,156,0,7,0,0,0,0,0,0,15,0,0.133333333,10.4,0,0,0,0
20092981,11,16,583,0,3,65,51,109,12,34,4,15,0.733333333,6.133333333,38.86666667,4.333333333,3.4,7.266666667,0.8
20093000,3,2,44,0,62,15,2,19,0,38,5,7,0.428571429,2.285714286,6.285714286,2.142857143,0.285714286,2.714285714,0
20093018,44,31,402,0,24,14,62,85,33,62,5,15,2.933333333,4.133333333,26.8,0.933333333,4.133333333,5.666666667,2.2
20093030,7,16,30,0,5,9,24,22,23,34,5,11,0.636363636,3.545454545,2.727272727,0.818181818,2.181818182,2,2.090909091
20093064,8,2,120,1,7,55,61,65,8,31,19,14,0.571428571,4.571428571,8.571428571,3.928571429,4.357142857,4.642857143,0.571428571
20093068,9,6,116,0,5,9,69,42,7,59,14,13,0.692307692,3.153846154,8.923076923,0.692307692,5.307692308,3.230769231,0.538461538
20093070,48,24,358,0,39,35,140,87,18,8,11,15,3.2,5.733333333,23.86666667,2.333333333,9.333333333,5.8,1.2
20093078,22,12,0,0,0,0,0,1,0,0,0,14,1.571428571,0,0,0,0,0.071428571,0
20093079,16,7,99,0,0,4,19,10,0,8,2,7,2.285714286,3.714285714,14.14285714,0.571428571,2.714285714,1.428571429,0
20093096,0,5,36,0,12,6,15,13,4,0,0,13,0,0.769230769,2.769230769,0.461538462,1.153846154,1,0.307692308
20093140,0,0,6,0,0,1,0,3,0,0,0,5,0,0.2,1.2,0.2,0,0.6,0
20093148,1,4,103,0,0,0,21,16,0,3,2,8,0.125,4,12.875,0,2.625,2,0
20093154,10,4,439,0,121,100,11,5,1,2,5,14,0.714285714,5.5,31.35714286,7.142857143,0.785714286,0.357142857,0.071428571
20093156,0,0,29,0,0,3,0,12,0,0,0,2,0,6,14.5,1.5,0,6,0
20093161,9,14,156,0,9,23,28,17,6,38,4,13,0.692307692,6.307692308,12,1.769230769,2.153846154,1.307692308,0.461538462
20093198,0,0,75,2,2,13,0,0,0,1,1,7,0,18,10.71428571,1.857142857,0,0,0
20093200,2,4,14,0,0,1,6,13,7,0,0,3,0.666666667,2,4.666666667,0.333333333,2,4.333333333,2.333333333
20093248,29,25,699,0,8,14,77,78,1,76,24,15,1.933333333,8.266666667,46.6,0.933333333,5.133333333,5.2,0.066666667
20093259,14,17,20,0,0,4,0,0,0,0,0,8,1.75,10.625,2.5,0.5,0,0,0
20093290,1,0,128,0,0,0,3,23,6,57,3,12,0.083333333,3.25,10.66666667,0,0.25,1.916666667,0.5
20093296,0,0,44,0,0,0,1,0,0,0,0,5,0,0.4,8.8,0,0.2,0,0
20093300,2,0,23,0,2,11,31,9,10,81,2,10,0.2,0.7,2.3,1.1,3.1,0.9,1
20093312,7,26,568,0,6,19,176,52,7,19,19,15,0.466666667,6,37.86666667,1.266666667,11.73333333,3.466666667,0.466666667
20093319,3,2,58,0,0,5,17,9,0,0,0,6,0.5,2,9.666666667,0.833333333,2.833333333,1.5,0
20093321,3,7,325,0,0,2,12,66,4,0,0,12,0.25,6.25,27.08333333,0.166666667,1,5.5,0.333333333
20093336,148,82,329,2,35,42,85,108,13,77,12,13,11.38461538,7.153846154,25.30769231,3.230769231,6.538461538,8.307692308,1
20093349,2,0,69,0,0,4,47,11,0,37,1,6,0.333333333,1.5,11.5,0.666666667,7.833333333,1.833333333,0
20093375,13,12,152,5,12,6,6,33,12,32,4,14,0.928571429,2.785714286,10.85714286,0.428571429,0.428571429,2.357142857,0.857142857
20093385,0,2,593,0,4,70,151,15,0,11,11,11,0,6.636363636,53.90909091,6.363636364,13.72727273,1.363636364,0
20093388,205,10,263,0,0,0,0,0,0,0,0,15,13.66666667,1,17.53333333,0,0,0,0
20093435,15,25,358,0,8,7,66,49,100,100,20,15,1,2,23.86666667,0.466666667,4.4,3.266666667,6.666666667
20093451,11,7,7,0,1,0,32,15,0,0,0,9,1.222222222,0.888888889,0.777777778,0,3.555555556,1.666666667,0
20093459,11,9,421,0,22,38,128,67,4,7,5,14,0.785714286,8.857142857,30.07142857,2.714285714,9.142857143,4.785714286,0.285714286
20093460,0,1,86,0,35,2,0,0,0,0,0,6,0,4.333333333,14.33333333,0.333333333,0,0,0
20093461,19,1,59,0,0,0,25,15,2,16,5,10,1.9,1.2,5.9,0,2.5,1.5,0.2
20093473,6,6,374,0,0,2,42,11,0,7,7,9,0.666666667,8.222222222,41.55555556,0.222222222,4.666666667,1.222222222,0
20093480,0,1,55,0,0,9,3,32,5,11,1,13,0,0.846153846,4.230769231,0.692307692,0.230769231,2.461538462,0.384615385
20093523,13,21,225,5,0,26,111,97,8,62,9,15,0.866666667,4.266666667,15,1.733333333,7.4,6.466666667,0.533333333
20093527,1,4,98,0,0,23,11,45,8,23,7,12,0.083333333,3.916666667,8.166666667,1.916666667,0.916666667,3.75,0.666666667
20093544,239,13,297,0,0,0,0,0,0,0,0,14,17.07142857,0.285714286,21.21428571,0,0,0,0
20093550,3,3,251,0,0,58,16,45,2,9,3,6,0.5,9,41.83333333,9.666666667,2.666666667,7.5,0.333333333
20093553,1,1,44,0,0,2,19,8,0,26,1,3,0.333333333,4,14.66666667,0.666666667,6.333333333,2.666666667,0
20093565,2,4,113,0,1,7,2,8,0,11,1,8,0.25,2.5,14.125,0.875,0.25,1,0
20093569,27,17,246,3,4,14,18,69,15,0,0,15,1.8,5.666666667,16.4,0.933333333,1.2,4.6,1
20093592,4,0,36,0,2,2,2,2,0,0,0,2,2,10,18,1,1,1,0
20093595,6,4,113,0,23,57,36,41,2,20,1,9,0.666666667,1.888888889,12.55555556,6.333333333,4,4.555555556,0.222222222
20093613,1,0,25,1,2,3,0,11,0,0,0,8,0.125,1.375,3.125,0.375,0,1.375,0
20093625,1,3,65,0,0,10,3,19,2,0,0,8,0.125,1.375,8.125,1.25,0.375,2.375,0.25
20093631,9,9,376,0,0,4,39,91,29,20,3,15,0.6,4.4,25.06666667,0.266666667,2.6,6.066666667,1.933333333
20093650,8,25,155,0,37,18,32,44,3,19,4,11,0.727272727,2.818181818,14.09090909,1.636363636,2.909090909,4,0.272727273
20093662,2,0,66,0,0,1,0,0,0,0,0,3,0.666666667,13.66666667,22,0.333333333,0,0,0
20093663,3,1,66,0,9,3,22,3,0,0,0,7,0.428571429,1.714285714,9.428571429,0.428571429,3.142857143,0.428571429,0
20093685,27,36,928,0,6,13,364,83,38,23,22,15,1.8,12.4,61.86666667,0.866666667,24.26666667,5.533333333,2.533333333
20093721,1,1,54,0,9,3,18,19,1,0,0,6,0.166666667,1.833333333,9,0.5,3,3.166666667,0.166666667
20093780,0,0,4,0,3,0,0,1,0,0,0,3,0,1.666666667,1.333333333,0,0,0.333333333,0
20093783,4,20,9,0,3,2,1,4,0,0,0,5,0.8,3.6,1.8,0.4,0.2,0.8,0
20093789,4,2,62,0,2,0,1,2,0,0,0,4,1,0.25,15.5,0,0.25,0.5,0
20093811,2,0,1,0,0,1,0,0,0,0,0,6,0.333333333,0.666666667,0.166666667,0.166666667,0,0,0
20093831,0,0,7,0,0,0,6,4,0,0,0,3,0,0,2.333333333,0,2,1.333333333,0
20093833,51,290,175,0,4,1,16,1,0,0,0,13,3.923076923,3.692307692,13.46153846,0.076923077,1.230769231,0.076923077,0
20093842,0,0,279,0,32,4,0,1,0,0,0,11,0,112.8181818,25.36363636,0.363636364,0,0.090909091,0
20093878,0,3,81,0,0,0,4,4,0,1,1,2,0,8.5,40.5,0,2,2,0
20093905,16,20,399,0,0,6,35,94,1,10,5,14,1.142857143,1.928571429,28.5,0.428571429,2.5,6.714285714,0.071428571
20093911,13,2,173,3,35,7,18,46,2,0,0,15,0.866666667,2.333333333,11.53333333,0.466666667,1.2,3.066666667,0.133333333
20093937,100,279,380,0,0,67,207,157,3,10,9,15,6.666666667,8.933333333,25.33333333,4.466666667,13.8,10.46666667,0.2
20093959,10,0,232,0,2,4,15,30,2,7,1,13,0.769230769,3,17.84615385,0.307692308,1.153846154,2.307692308,0.153846154
20093967,7,5,182,0,0,10,46,6,0,13,13,6,1.166666667,13,30.33333333,1.666666667,7.666666667,1,0
20093969,23,33,370,0,0,0,79,29,2,2,2,13,1.769230769,3.538461538,28.46153846,0,6.076923077,2.230769231,0.153846154
20093976,9,11,122,0,13,19,33,55,13,93,6,15,0.6,3.4,8.133333333,1.266666667,2.2,3.666666667,0.866666667
20093989,37,26,508,0,0,5,69,52,3,57,12,14,2.642857143,3.571428571,36.28571429,0.357142857,4.928571429,3.714285714,0.214285714
20094007,4,2,377,0,0,8,25,35,11,18,3,11,0.363636364,4.181818182,34.27272727,0.727272727,2.272727273,3.181818182,1
20094010,0,4,221,0,0,0,1,4,0,0,0,3,0,6.333333333,73.66666667,0,0.333333333,1.333333333,0
20094015,1,1,209,0,0,18,58,57,12,5,2,14,0.071428571,4.5,14.92857143,1.285714286,4.142857143,4.071428571,0.857142857
20094020,2,6,196,0,5,15,21,48,6,11,7,13,0.153846154,3.076923077,15.07692308,1.153846154,1.615384615,3.692307692,0.461538462
20094026,16,11,314,0,54,146,84,72,1,48,5,15,1.066666667,3.8,20.93333333,9.733333333,5.6,4.8,0.066666667
20094031,14,32,146,0,0,8,0,0,0,0,0,15,0.933333333,0.466666667,9.733333333,0.533333333,0,0,0
20094045,3,10,295,0,2,5,4,54,5,36,2,12,0.25,7,24.58333333,0.416666667,0.333333333,4.5,0.416666667
20094052,0,4,14,0,0,1,0,6,1,0,0,5,0,0.2,2.8,0.2,0,1.2,0.2
20094085,27,19,103,9,1,7,55,67,10,16,3,15,1.8,4.266666667,6.866666667,0.466666667,3.666666667,4.466666667,0.666666667
20094090,0,0,4,0,0,5,2,5,0,0,0,4,0,0.75,1,1.25,0.5,1.25,0
20094101,2,5,98,0,0,8,6,21,3,0,0,9,0.222222222,3,10.88888889,0.888888889,0.666666667,2.333333333,0.333333333
20094148,351,48,401,0,1,1,9,0,0,0,0,3,117,16.33333333,133.6666667,0.333333333,3,0,0
20094160,3,0,413,0,2,1,26,36,0,39,1,15,0.2,2.666666667,27.53333333,0.066666667,1.733333333,2.4,0
20094161,10,0,79,0,0,0,13,18,1,59,1,8,1.25,1.875,9.875,0,1.625,2.25,0.125
20094163,0,6,0,0,0,3,55,45,1,0,0,15,0,4.6,0,0.2,3.666666667,3,0.066666667
20094164,16,16,481,0,15,11,17,74,0,32,15,12,1.333333333,15.91666667,40.08333333,0.916666667,1.416666667,6.166666667,0
20094167,71,8,42,0,0,2,3,15,0,7,1,3,23.66666667,3,14,0.666666667,1,5,0
20094174,3,1,31,0,0,2,15,10,2,58,1,7,0.428571429,1.285714286,4.428571429,0.285714286,2.142857143,1.428571429,0.285714286
20094175,361,1311,824,0,0,0,2,40,0,3,2,15,24.06666667,0.266666667,54.93333333,0,0.133333333,2.666666667,0
20094211,2,0,0,0,0,0,7,15,0,0,0,9,0.222222222,0,0,0,0.777777778,1.666666667,0
20094217,54,58,344,0,5,12,150,83,1,2,3,13,4.153846154,176.2307692,26.46153846,0.923076923,11.53846154,6.384615385,0.076923077
20094240,0,1,10,0,1,9,0,2,0,0,0,13,0,0.307692308,0.769230769,0.692307692,0,0.153846154,0
20094244,18,9,285,0,5,105,113,90,10,47,8,15,1.2,7.8,19,7,7.533333333,6,0.666666667
20094258,10,3,57,0,0,0,0,0,0,0,0,4,2.5,1.75,14.25,0,0,0,0
20094284,0,0,311,0,0,0,0,0,0,0,0,15,0,2.8,20.73333333,0,0,0,0
20094295,49,6,225,0,33,0,0,0,0,0,0,15,3.266666667,1.333333333,15,0,0,0,0
20094307,35,29,215,0,8,10,101,57,10,20,3,15,2.333333333,4.733333333,14.33333333,0.666666667,6.733333333,3.8,0.666666667
20094315,0,16,3,0,0,0,0,3,0,0,0,1,0,15,3,0,0,3,0
20094331,10,14,405,0,3,7,12,11,0,1,1,7,1.428571429,15.57142857,57.85714286,1,1.714285714,1.571428571,0
20094338,5,14,583,0,0,1,37,61,4,9,10,15,0.333333333,3.533333333,38.86666667,0.066666667,2.466666667,4.066666667,0.266666667
20094341,0,8,75,0,0,1,9,6,0,0,0,7,0,3.857142857,10.71428571,0.142857143,1.285714286,0.857142857,0
20094345,4,0,1598,0,0,2,0,0,0,0,0,3,1.333333333,3,532.6666667,0.666666667,0,0,0
20094348,11,57,237,0,4,23,34,43,1,12,2,13,0.846153846,3,18.23076923,1.769230769,2.615384615,3.307692308,0.076923077
20094379,6,4,198,0,1,2,8,35,23,84,6,10,0.6,3.7,19.8,0.2,0.8,3.5,2.3
20094380,2,5,110,0,0,1,30,12,0,3,2,9,0.222222222,1.555555556,12.22222222,0.111111111,3.333333333,1.333333333,0
20094386,0,0,416,0,15,0,0,0,0,0,0,12,0,1.166666667,34.66666667,0,0,0,0
20094387,8,0,275,0,1,3,14,98,3,18,5,15,0.533333333,4.866666667,18.33333333,0.2,0.933333333,6.533333333,0.2
20094389,6,5,142,0,0,2,5,40,8,38,1,13,0.461538462,4.153846154,10.92307692,0.153846154,0.384615385,3.076923077,0.615384615
20094396,13,3,145,0,0,43,47,58,2,3,2,15,0.866666667,5.866666667,9.666666667,2.866666667,3.133333333,3.866666667,0.133333333
20094397,0,0,59,0,0,0,13,6,0,0,0,6,0,2.833333333,9.833333333,0,2.166666667,1,0
20094402,8,22,103,0,4,13,31,37,4,6,2,15,0.533333333,6.066666667,6.866666667,0.866666667,2.066666667,2.466666667,0.266666667
